client_num,time_stamp,event,server_id,avg_thread_count
4593,1509037316669,done,1509036206104,1.9166666666666679
4600,1509037316687,start,,
4594,1509037316829,done,1509036452413,2.01666666666666
4601,1509037316831,start,,
4595,1509037316954,done,1509037037912,1.9500000000000015
4596,1509037317155,done,1509036206104,1.9166666666666679
4597,1509037317245,done,1509036452413,2.01666666666666
4598,1509037317355,done,1509037037912,1.9500000000000015
4599,1509037317498,done,1509036206104,1.9166666666666679
4600,1509037317641,done,1509036452413,2.01666666666666
4603,1509037317827,start,,
4602,1509037317833,start,,
4607,1509037317836,start,,
4605,1509037317839,start,,
4604,1509037317840,start,,
4606,1509037317842,start,,
4608,1509037317844,start,,
4609,1509037317995,start,,
4610,1509037318127,start,,
4611,1509037318281,start,,
4612,1509037318422,start,,
4613,1509037318563,start,,
4614,1509037318711,start,,
4615,1509037318850,start,,
4616,1509037319003,start,,
4617,1509037319142,start,,
4618,1509037319291,start,,
4602,1509037319352,done,1509036452413,2.06666666666666
4619,1509037319427,start,,
4605,1509037319473,done,1509036206104,2.0000000000000013
4601,1509037319486,done,1509037037912,1.9666666666666681
4604,1509037319489,done,1509036452413,2.06666666666666
4603,1509037319510,done,1509036206104,2.0000000000000013
4607,1509037319549,done,1509037037912,1.9666666666666681
4620,1509037319571,start,,
4621,1509037319725,start,,
4609,1509037319783,done,1509036452413,2.06666666666666
4622,1509037319868,start,,
4608,1509037319894,done,1509036206104,2.0000000000000013
4606,1509037319932,done,1509037037912,2.016666666666668
4623,1509037320014,start,,
4610,1509037320073,done,1509037037912,2.016666666666668
4624,1509037320160,start,,
4612,1509037320288,done,1509036452413,2.0999999999999934
4625,1509037320305,start,,
4611,1509037320313,done,1509036206104,2.0000000000000013
4626,1509037320445,start,,
4627,1509037320586,start,,
4614,1509037320692,done,1509036206104,2.0333333333333345
4628,1509037320728,start,,
4615,1509037320734,done,1509036452413,2.0999999999999934
4613,1509037320873,done,1509037037912,2.0666666666666678
4629,1509037320886,start,,
4618,1509037320990,done,1509036452413,2.0999999999999934
4630,1509037321025,start,,
4616,1509037321154,done,1509037037912,2.0666666666666678
4631,1509037321168,start,,
4617,1509037321250,done,1509036206104,2.0333333333333345
4632,1509037321320,start,,
4621,1509037321367,done,1509036452413,2.1333333333333266
4620,1509037321441,done,1509036206104,2.0666666666666678
4633,1509037321462,start,,
4634,1509037321606,start,,
4619,1509037321654,done,1509037037912,2.1166666666666676
4635,1509037321743,start,,
4622,1509037321809,done,1509037037912,2.1166666666666676
4623,1509037321891,done,1509036206104,2.0666666666666678
4636,1509037321891,start,,
4624,1509037321951,done,1509036452413,2.1333333333333266
4637,1509037322029,start,,
4638,1509037322177,start,,
4627,1509037322197,done,1509036452413,2.16666666666666
4639,1509037322325,start,,
4625,1509037322329,done,1509037037912,2.1166666666666676
4626,1509037322333,done,1509036206104,2.0666666666666678
4640,1509037322460,start,,
4630,1509037322488,done,1509036452413,2.16666666666666
4628,1509037322595,done,1509037037912,2.1166666666666676
4641,1509037322607,start,,
4629,1509037322739,done,1509036206104,2.100000000000001
4642,1509037322749,start,,
4643,1509037322897,start,,
4633,1509037322959,done,1509036452413,2.16666666666666
4644,1509037323039,start,,
4632,1509037323096,done,1509036206104,2.100000000000001
4631,1509037323132,done,1509037037912,2.150000000000001
4645,1509037323187,start,,
4646,1509037323341,start,,
4634,1509037323469,done,1509037037912,2.150000000000001
4647,1509037323475,start,,
4635,1509037323525,done,1509036206104,2.133333333333334
4648,1509037323615,start,,
4636,1509037323704,done,1509036452413,2.183333333333327
4639,1509037323738,done,1509036452413,2.183333333333327
4649,1509037323762,start,,
4650,1509037323908,start,,
4637,1509037323952,done,1509037037912,2.1833333333333345
4638,1509037324001,done,1509036206104,2.133333333333334
4651,1509037324055,start,,
4652,1509037324206,start,,
4642,1509037324229,done,1509036452413,2.1999999999999935
4640,1509037324263,done,1509037037912,2.1833333333333345
4641,1509037324284,done,1509036206104,2.133333333333334
4653,1509037324342,start,,
4654,1509037324486,start,,
4644,1509037324570,done,1509036206104,2.150000000000001
4645,1509037324626,done,1509036452413,2.1999999999999935
4655,1509037324634,start,,
4643,1509037324762,done,1509037037912,2.2166666666666677
4656,1509037324784,start,,
4648,1509037324793,done,1509036452413,2.1999999999999935
4657,1509037324919,start,,
4646,1509037324990,done,1509037037912,2.2166666666666677
4647,1509037325104,done,1509036206104,2.150000000000001
4651,1509037325321,done,1509036452413,2.21666666666666
4650,1509037325449,done,1509036206104,2.1666666666666674
4649,1509037325526,done,1509037037912,2.2166666666666677
4654,1509037325530,done,1509036452413,2.21666666666666
4653,1509037325674,done,1509036206104,2.1666666666666674
4658,1509037325718,start,,
4659,1509037325720,start,,
4661,1509037325721,start,,
4660,1509037325721,start,,
4662,1509037325723,start,,
4652,1509037325731,done,1509037037912,2.2166666666666677
4663,1509037325784,start,,
4655,1509037325790,done,1509037037912,2.2166666666666677
4664,1509037325925,start,,
4656,1509037325970,done,1509036206104,2.1666666666666674
4665,1509037326074,start,,
4666,1509037326224,start,,
4667,1509037326364,start,,
4668,1509037326503,start,,
4669,1509037326653,start,,
4670,1509037326791,start,,
4671,1509037326937,start,,
4657,1509037326961,done,1509036452413,2.2333333333333267
4672,1509037327087,start,,
4662,1509037327103,done,1509036206104,2.200000000000001
4661,1509037327113,done,1509036206104,2.200000000000001
4660,1509037327215,done,1509037037912,2.250000000000001
4673,1509037327228,start,,
4659,1509037327268,done,1509037037912,2.250000000000001
4658,1509037327344,done,1509036452413,2.299999999999993
4674,1509037327380,start,,
4665,1509037327496,done,1509036206104,2.2333333333333343
4663,1509037327504,done,1509036452413,2.299999999999993
4664,1509037327506,done,1509037037912,2.250000000000001
4675,1509037327518,start,,
4676,1509037327660,start,,
4677,1509037327817,start,,
4668,1509037327939,done,1509036206104,2.2333333333333343
4678,1509037327949,start,,
4679,1509037328092,start,,
4666,1509037328126,done,1509036452413,2.299999999999993
4667,1509037328137,done,1509037037912,2.2666666666666675
4680,1509037328239,start,,
4671,1509037328299,done,1509036206104,2.2333333333333343
4681,1509037328385,start,,
4669,1509037328439,done,1509036452413,2.299999999999993
4682,1509037328517,start,,
4670,1509037328565,done,1509037037912,2.2666666666666675
4683,1509037328675,start,,
4674,1509037328825,done,1509036206104,2.200000000000001
4672,1509037328825,done,1509036452413,2.299999999999993
4673,1509037328825,done,1509037037912,2.2666666666666675
4684,1509037328825,start,,
4685,1509037328961,start,,
4686,1509037329098,start,,
4675,1509037329216,done,1509036452413,2.31666666666666
4677,1509037329232,done,1509036206104,2.200000000000001
4687,1509037329245,start,,
4676,1509037329340,done,1509037037912,2.2666666666666675
4688,1509037329383,start,,
4680,1509037329456,done,1509036206104,2.1833333333333345
4689,1509037329525,start,,
4678,1509037329559,done,1509036452413,2.31666666666666
4690,1509037329669,start,,
4679,1509037329749,done,1509037037912,2.283333333333334
4691,1509037329815,start,,
4683,1509037329909,done,1509036206104,2.1833333333333345
4681,1509037329934,done,1509036452413,2.31666666666666
4692,1509037329956,start,,
4682,1509037329959,done,1509037037912,2.283333333333334
4693,1509037330108,start,,
4694,1509037330237,start,,
4684,1509037330290,done,1509036452413,2.31666666666666
4686,1509037330349,done,1509036206104,2.1833333333333345
4695,1509037330393,start,,
4685,1509037330417,done,1509037037912,2.283333333333334
4696,1509037330529,start,,
4687,1509037330638,done,1509036452413,2.31666666666666
4697,1509037330667,start,,
4689,1509037330775,done,1509036206104,2.1666666666666674
4698,1509037330834,start,,
4688,1509037330931,done,1509037037912,2.300000000000001
4699,1509037330958,start,,
4690,1509037331101,done,1509036452413,2.31666666666666
4700,1509037331108,start,,
4692,1509037331196,done,1509036206104,2.1666666666666674
4701,1509037331253,start,,
4702,1509037331390,start,,
4691,1509037331435,done,1509037037912,2.300000000000001
4693,1509037331468,done,1509036452413,2.31666666666666
4695,1509037331490,done,1509036206104,2.1666666666666674
4703,1509037331531,start,,
4694,1509037331613,done,1509037037912,2.300000000000001
4704,1509037331678,start,,
4705,1509037331832,start,,
4696,1509037331932,done,1509036452413,2.31666666666666
4697,1509037331951,done,1509037037912,2.300000000000001
4706,1509037331965,start,,
4698,1509037331977,done,1509036206104,2.1666666666666674
4707,1509037332112,start,,
4699,1509037332222,done,1509036452413,2.31666666666666
4708,1509037332242,start,,
4701,1509037332292,done,1509036206104,2.1666666666666674
4709,1509037332387,start,,
4700,1509037332430,done,1509037037912,2.300000000000001
4710,1509037332540,start,,
4711,1509037332678,start,,
4703,1509037332711,done,1509037037912,2.3166666666666678
4704,1509037332745,done,1509036206104,2.150000000000001
4712,1509037332821,start,,
4702,1509037332892,done,1509036452413,2.31666666666666
4713,1509037332975,start,,
4705,1509037333098,done,1509036452413,2.31666666666666
4714,1509037333104,start,,
4707,1509037333124,done,1509036206104,2.150000000000001
4715,1509037333246,start,,
4706,1509037333282,done,1509037037912,2.3166666666666678
4716,1509037333391,start,,
4708,1509037333477,done,1509036452413,2.31666666666666
4709,1509037333507,done,1509037037912,2.3166666666666678
4717,1509037333533,start,,
4710,1509037333550,done,1509036206104,2.133333333333334
4718,1509037333681,start,,
4719,1509037333821,start,,
4711,1509037333849,done,1509036452413,2.31666666666666
4720,1509037333975,start,,
4713,1509037333978,done,1509036206104,2.133333333333334
4712,1509037334007,done,1509037037912,2.3166666666666678
4721,1509037334108,start,,
4722,1509037334250,start,,
4715,1509037334366,done,1509037037912,2.3166666666666678
4716,1509037334385,done,1509036206104,2.133333333333334
4714,1509037334395,done,1509036452413,2.333333333333327
4723,1509037334399,start,,
4724,1509037334542,start,,
4717,1509037334604,done,1509036452413,2.333333333333327
4725,1509037334683,start,,
4719,1509037334811,done,1509036206104,2.133333333333334
4726,1509037334831,start,,
4718,1509037334875,done,1509037037912,2.3166666666666678
4727,1509037334984,start,,
4728,1509037335119,start,,
4720,1509037335207,done,1509036452413,2.3499999999999934
4721,1509037335214,done,1509037037912,2.3166666666666678
4722,1509037335238,done,1509036206104,2.133333333333334
4729,1509037335261,start,,
4730,1509037335413,start,,
4723,1509037335418,done,1509036452413,2.3499999999999934
4731,1509037335551,start,,
4724,1509037335592,done,1509037037912,2.3166666666666678
4725,1509037335675,done,1509036206104,2.150000000000001
4732,1509037335695,start,,
4733,1509037335836,start,,
4726,1509037335926,done,1509036452413,2.3499999999999934
4734,1509037335989,start,,
4727,1509037336021,done,1509037037912,2.3166666666666678
4728,1509037336110,done,1509036206104,2.150000000000001
4735,1509037336123,start,,
4736,1509037336271,start,,
4729,1509037336286,done,1509036452413,2.3499999999999934
4737,1509037336417,start,,
